# time e1bpip e2bpip e3bpip e4bpip edisp ebuck eele etot
24450 319.71352216165814752 2726.9254451747283383 75.528758518980225745 0 0 0 -3837.9151825789740542 -2430.7713768808525856
24500 297.13344323972694383 2702.2525730830302564 89.095848924119209755 0 0 0 -3804.9544722621394612 -2431.4613047340853882
24550 321.89774340371440076 2791.7671993953740639 69.494815233768264306 0 0 0 -3838.3261431705632276 -2404.841465108025659
24600 306.73259335080388155 2796.838178823024009 72.065220749215882279 0 0 0 -3797.7917334531648521 -2370.3419410262786187
24650 319.88727109953549643 2724.3420221993947052 62.550705741819108141 0 0 0 -3760.1852088890263985 -2375.0551152980065126
24700 334.63067932267705373 2681.3700521523342104 69.295252527779368279 0 0 0 -3742.8135081930931847 -2359.9497371544866837
24750 298.9963676615083159 2537.4132700287841544 69.601219904836924002 0 0 0 -3642.0518889040695285 -2378.9520678863018475
24800 299.67972667072592685 2567.9693903143725038 67.729596443268633266 0 0 0 -3676.2391331738876943 -2390.9559029399647443
24850 282.72587015974784208 2619.2995389138923201 84.395960919986492854 0 0 0 -3707.3964624240984449 -2392.7398119163781303
24900 295.14483490689156042 2763.019196536783511 89.500021262968530777 0 0 0 -3799.624570152911474 -2384.8922928859956301
24950 311.8834016223018466 2719.3794276948678998 78.624206716782964577 0 0 0 -3775.3398379100490274 -2392.8572755180703098
25000 321.86648771028956162 2657.5843568037239493 67.915640757542234951 0 0 0 -3712.870705772891597 -2370.8925473180397603
25050 291.35214727178754401 2607.8866052814059913 73.902662565933098904 0 0 0 -3648.0938869441515635 -2360.3921998074947624
25100 314.7858081510682382 2594.2565283024459859 64.382371908934715066 0 0 0 -3669.1311386749662233 -2371.8884731733364788
25150 295.52600550943816415 2630.0512786480207978 60.552669028626574743 0 0 0 -3652.5207100425209319 -2349.5311840231152019
25200 337.63819146375823266 2667.5774249902206066 66.6334570578431169 0 0 0 -3701.7935474708128822 -2314.7018778819515319
25250 283.34664226722532021 2600.7576108428329462 69.736521360774958112 0 0 0 -3678.0811351343108981 -2387.0658711957621563
25300 318.41878561738155895 2695.0919147927411359 67.036376900125191014 0 0 0 -3780.7729381955364261 -2383.4401287122445865
25350 294.29739447799971686 2688.5992972169942732 65.423906515703350806 0 0 0 -3782.0568641448689959 -2412.2569365389799714
25400 306.98689954239517874 2764.4417905961672659 65.759241246344060983 0 0 0 -3851.8370779641327317 -2408.6489556471788092
25450 295.05859958486507821 2695.1931673402245906 68.337939144795171842 0 0 0 -3768.5699948846695406 -2377.6223862365691275
25500 290.53231929482774376 2733.2643360336332989 80.443857474540550356 0 0 0 -3817.1274771617381703 -2388.7811924604279739
25550 315.23440326638717579 2578.861902194726099 63.264955224154476809 0 0 0 -3688.8891569858892581 -2355.6482266176012672
25600 290.4699091604362593 2510.7185658684393275 59.182098066807881764 0 0 0 -3618.0446737397542165 -2358.2130926029212787
25650 319.85685078629899181 2612.0021394447107923 58.968063659207999194 0 0 0 -3666.9249438431083945 -2319.954488240486171
25700 331.53188670645909042 2664.1269094338936156 53.637011985744493359 0 0 0 -3698.3708600996319547 -2322.5377076689392197
25750 325.17791153419386774 2814.9017327035753624 57.563199585082585941 0 0 0 -3774.0786469637105256 -2316.9473025643037545
25800 332.91370691491545131 2736.0643893660176218 66.779490805576131152 0 0 0 -3755.6942788961796396 -2330.3807648102474559
25850 306.88052382400957185 2747.1457276821506639 58.990846829639735915 0 0 0 -3775.2799407075140152 -2369.6716324559151872
25900 349.55523876712584297 2647.397887351477948 65.161630099064396404 0 0 0 -3768.0155326184622027 -2376.0550672025119638
25950 296.74464812860639995 2547.5846116621169131 65.254560804652186334 0 0 0 -3679.6744655192751452 -2396.5328273144486957
26000 306.27890210963613526 2561.8428444484288775 60.857706130778488784 0 0 0 -3664.3985382398791444 -2368.0857507219652689
26050 327.94411800060856876 2768.3006214584233931 65.864338165656107549 0 0 0 -3812.2475260169899229 -2361.5361552651247621
26100 326.04224349674871064 2818.0263958934797301 64.606372258378200968 0 0 0 -3820.3807406073469792 -2344.1999476565342775
26150 315.75839836238446878 2679.8412314594429517 64.073168040463997386 0 0 0 -3727.6406358275357888 -2354.8984588103930946
26200 310.49872461467327867 2678.460255227027119 65.181241156683526583 0 0 0 -3748.1938305273365586 -2383.3217879010203433
26250 320.80837088375369603 2669.4357880869702058 82.356201096737152056 0 0 0 -3780.9752278987070895 -2394.4977023333112811
26300 346.66449780304469641 2789.3686339783394033 74.592295604424521116 0 0 0 -3854.8690892189347323 -2365.8238113550651178
26350 338.25927854434110031 2695.2619840420611581 72.029753523511956814 0 0 0 -3766.6130701367546862 -2345.9804421639955763
26400 318.44607081141805338 2605.8181318170763916 75.681172230387204536 0 0 0 -3688.6319574199260387 -2331.1202518989762211
26450 319.44012848274809357 2590.708436044402788 69.960549094084484523 0 0 0 -3696.702663754164405 -2353.6541841909670438
26500 315.84506207621814156 2590.5268997380790097 67.132441089256559508 0 0 0 -3727.2122427874955974 -2384.2188527538846756
26550 300.32018817921272102 2697.2412616610872647 63.298360563684013869 0 0 0 -3770.4947099578412235 -2370.8376203155394251
26600 340.25538144992628986 2731.6148126630891966 69.05968653812809066 0 0 0 -3815.0292078051379576 -2354.2544704080432894
26650 319.02148040360327741 2764.9706956439731584 71.534811122034668074 0 0 0 -3828.771452387881709 -2365.0671185096985027
26700 317.81057343823988504 2764.0333753331442495 69.947225261651396977 0 0 0 -3859.7207570954660696 -2399.1073400202208177
26750 297.92329990535120032 2558.658539099114023 74.849110405637006238 0 0 0 -3743.6282300739831044 -2431.833366375976766
26800 314.31949257127899955 2654.0967439785672468 63.512686611796191016 0 0 0 -3789.8654656838866686 -2413.349924555265261
26850 337.37944321781986901 2803.023818908829071 61.754884339542883254 0 0 0 -3877.2674696157137078 -2388.0469084254859808
26900 308.75036023934978857 2848.406956615254785 55.551429049803687121 0 0 0 -3858.9099808750788725 -2385.2125801438810413
26950 302.51204042861712651 2822.6092689548499948 52.694017273607713037 0 0 0 -3843.9858450021597491 -2391.9561951365876666
27000 308.08308977575859444 2714.0154234455862934 59.827842200357508773 0 0 0 -3812.9836197248564531 -2421.4780000299456333
27050 300.00005036174729867 2640.2659679068256082 74.717571708552299015 0 0 0 -3758.6562451967697598 -2401.446413731022858
27100 325.6196202672471145 2668.7987486082438409 74.491179172421354338 0 0 0 -3784.4651843440306038 -2388.0806910662449809
27150 319.54821759945798476 2707.1814155140755247 80.113484252566266264 0 0 0 -3805.0672105142648434 -2390.8817585813453661
27200 343.19393518471150628 2775.6301540244612625 65.985336288794783854 0 0 0 -3842.2195675654947991 -2380.7395039603366058
27250 339.77745158410323256 2862.5448135442588864 74.079230208383279432 0 0 0 -3928.1123801079170335 -2404.5379861872543188
27300 299.15955950179761658 2779.8160885280731236 62.173345053871813093 0 0 0 -3870.461546803840065 -2447.1866798297851346
27350 312.48531698424113756 2743.8893903487746684 63.829869568852672046 0 0 0 -3855.3544958760389818 -2435.306289211731837
27400 314.82543564725546048 2759.3207828445315499 63.047405590798831554 0 0 0 -3858.4326922063678467 -2428.2819768821573234
27450 332.2971034906874479 2777.8858661674985342 73.287730500260153121 0 0 0 -3849.2378992682270109 -2375.6823102809739794
27500 314.32151875729545054 2625.9974304000866141 72.405156105277114875 0 0 0 -3742.5790877201952753 -2381.15231285782329
27550 299.16729122528676044 2608.692639172494637 73.079454022958159953 0 0 0 -3742.3452641038029469 -2407.1555638238719439
27600 336.13141743123719607 2776.7794508658375889 70.809334902283382007 0 0 0 -3871.4732771096696524 -2400.5592782203393654
27650 318.89052097230251093 2828.5667900420589831 72.780610696816879113 0 0 0 -3882.3143837428265215 -2396.2769077991065387
27700 329.03772907837941375 2925.710962174217002 70.012427892446552846 0 0 0 -3920.9044382858014615 -2371.0691579699205249
27750 312.08080591209636623 2834.2210274937051508 71.4646903561083775 0 0 0 -3900.4873772881919649 -2415.8012816987184124
27800 322.02922123918500574 2643.6621453454527 63.84430251877588347 0 0 0 -3751.8046877919418876 -2383.7045330543123782
27850 331.02080346660375199 2663.6253265591667514 64.679936896198924501 0 0 0 -3797.7245769587525501 -2398.4887671981123276
27900 334.27819993518460251 2776.1833296686099857 70.084533760720603368 0 0 0 -3895.90967816270404 -2407.3282871208812139
27950 330.16809130024466867 2758.8148697214091953 71.915086521479736348 0 0 0 -3890.6882956192830534 -2413.9796027108272938
28000 305.02031516159115654 2711.673243095797261 66.763808821707812058 0 0 0 -3836.862205297143646 -2425.9716477096581002
28050 330.34523275125070541 2886.4889323577053801 73.480415889752663361 0 0 0 -3993.5026140229601879 -2443.3507617993727763
28100 303.767319481374102 2885.5817481190633771 70.69006192529298005 0 0 0 -3944.5092316934310475 -2430.656651907804644
28150 334.07644906278625285 2815.0436261573750016 73.35662756411724672 0 0 0 -3917.328968558982524 -2421.6135767174264402
28200 316.18781970777212109 2690.124560568859124 68.709146077799033492 0 0 0 -3778.6992935966322875 -2381.0095106973917609
28250 335.56481356149015483 2726.2376738963248499 65.375022272487427699 0 0 0 -3839.3232121998412367 -2399.7227982810800313
28300 333.12969207011741446 2707.0833593482752804 59.218704003679022208 0 0 0 -3803.7694678599082181 -2384.7305225928471373
28350 325.34586588039780963 2750.9753420345869017 50.537469532740487921 0 0 0 -3837.4511519124116603 -2408.654021678602021
28400 322.62526456177920409 2793.5410868879371264 66.426154414506555668 0 0 0 -3931.6092444700852866 -2462.2785122132636388
28450 325.61583789348651408 2806.4625005892739864 56.354297730226875274 0 0 0 -3898.9099693918042249 -2431.2559923726835223
28500 324.07415480991619461 2779.3734197649891939 69.927052054070173881 0 0 0 -3896.7001540125002066 -2442.150308422258604
28550 322.80504686499403988 2738.0932390900516111 66.058975276948672217 0 0 0 -3825.3252913514597822 -2408.606530874638338
28600 309.76002081829801682 2789.9162372068558398 68.810887673156770461 0 0 0 -3840.9690349487054846 -2399.7199855161570667
28650 359.55268370406304257 2899.1781850029929046 73.223473596877738601 0 0 0 -3933.4351845204178062 -2368.0963174989337858
28700 333.98480551323405052 2708.7316721924798912 92.286641355049255253 0 0 0 -3836.432686610667588 -2395.1187334673313671
28750 319.85806016751075731 2604.6071715975804182 68.608714468630637384 0 0 0 -3779.003321748322378 -2435.7281969839805242
28800 310.99060094360527273 2646.282225169297817 69.023287971125498075 0 0 0 -3795.4591853514461945 -2431.1705240273813615
28850 315.50993971193008747 2758.8124193823455244 65.64147417033552756 0 0 0 -3853.0302939174771382 -2416.7560297474183244
28900 336.36005625820996556 2894.4863497838955482 61.697138494726623037 0 0 0 -3934.1244583121106189 -2405.8044490512274933
28950 331.0948115026673122 2874.3626626137033782 60.783943206274770432 0 0 0 -3930.609588397956486 -2436.86218194711455
29000 301.10274000605488709 2934.3875096828714959 89.091504447061723226 0 0 0 -3984.2273064221062668 -2448.7743101869846214
29050 316.63681867030680905 2830.8036792286593482 80.338360050748065078 0 0 0 -3934.0858834289788319 -2461.5176742046405707
29100 323.08432779134693646 2800.6959543982547984 64.365645263015323962 0 0 0 -3878.2872373328045796 -2424.8569020656309476
29150 303.74637660864891586 2597.836969913942994 79.087783849986607265 0 0 0 -3743.8404117930676875 -2421.2248790113103496
29200 327.74952296082113889 2590.0989082778987722 71.970611286453220146 0 0 0 -3724.597373327823334 -2381.1479591547936252
29250 311.2104841025635551 2737.2427216040650819 85.411105870539699936 0 0 0 -3837.756549886387802 -2403.994545469269724
29300 353.59953797260902775 2844.5745742284684638 69.196222140052583427 0 0 0 -3912.134547793191814 -2379.5079379257854271
29350 329.93241394342436479 2787.9937280200933856 78.392106236050892676 0 0 0 -3881.7522956929010434 -2405.1781343793754786
29400 304.03953887035186199 2742.4961881320818975 73.761483706100946733 0 0 0 -3844.1785332843410288 -2423.2607029056430292
29450 306.65318744586278399 2733.5174497142684231 69.291865709477832524 0 0 0 -3826.7212392750989238 -2414.1362359758732055
29500 306.80519210784109418 2812.2545769607713737 59.611346812116337901 0 0 0 -3883.091355034609478 -2428.5684101755141455
29550 332.13419836503101124 2786.9894727187756871 62.851840039266797078 0 0 0 -3887.0208835542016459 -2423.9984526207713316
29600 312.39677854586869898 2771.2375382296786483 61.593503367237346424 0 0 0 -3863.6585304797658864 -2428.4562993408494549
29650 312.93482670345917995 2786.5380521711308575 57.870746506385778218 0 0 0 -3865.0735127585739974 -2420.6916287334615845
29700 306.38414370747898374 2718.5107802541106139 65.214076259708022576 0 0 0 -3803.6402769197138696 -2403.7072586688864249
29750 317.10907373087320593 2770.7204440885225267 76.544107589448032058 0 0 0 -3856.7187471529541654 -2406.1490606542929527
29800 318.35735481396136493 2804.5892431170759664 62.937037350145374148 0 0 0 -3855.8328187851748226 -2393.7224422185804542
29850 318.11592707674094527 2695.2363374412761914 67.050861382090204188 0 0 0 -3788.8093318325009022 -2393.8463882172045487
29900 298.88876294251934951 2653.6148553354310025 79.707464512582674843 0 0 0 -3766.4273711821570032 -2405.0245786785362725
29950 294.94624824218465164 2612.6346786148624233 66.733776234259167381 0 0 0 -3735.4347201380896877 -2415.3712546150686649
30000 313.74580657740307288 2690.6032394546859905 67.936244054327460162 0 0 0 -3785.7221473935055656 -2403.0422197990183122
30050 302.14827586312276253 2829.6819266301240532 62.051414100607139801 0 0 0 -3854.6699717212713949 -2402.9245415415198295
30100 302.61156023861599351 2969.1711761658571049 61.461716183127492741 0 0 0 -3956.4563888046350257 -2415.7901121052359485
30150 309.85526511100079006 2730.2365707894850857 72.777748860557665012 0 0 0 -3812.4034943534215927 -2404.7249170171817241
30200 312.0241845256052784 2665.7403587646876986 62.325763189462577429 0 0 0 -3792.856903401773252 -2424.2341752042880216
30250 301.28639472763177309 2657.3374754343085442 73.762669347767285899 0 0 0 -3781.0081979145306832 -2401.4725220856798842
30300 306.26627127135475348 2614.402468748618503 67.520342647232595823 0 0 0 -3746.0146858730654458 -2399.8176067963704554
30350 332.46688703848042223 2669.6066678930228591 65.939030867607755226 0 0 0 -3790.5844147518591853 -2383.9931692945092436
30400 308.510481257005722 2712.0901479435251531 68.48186095683800545 0 0 0 -3805.9743330673532 -2406.4595438747023763
30450 326.19535975306928322 2766.000540838116649 65.334634217659868227 0 0 0 -3861.227772232960433 -2420.2555746174516571
30500 290.07052018693224227 2841.3095838091921905 73.939342753255360208 0 0 0 -3894.0681800066213327 -2436.9202206676859532
30550 322.17785513124550789 2787.1942530710530264 72.174025194824551477 0 0 0 -3874.6416870184125401 -2430.571504210745843
30600 297.87804959017017836 2687.2684911034648394 64.381263728207727581 0 0 0 -3767.8779408916607281 -2424.5378403390168387
30650 322.52400733718980064 2761.1533230528398235 81.452007839817440527 0 0 0 -3843.5828958737301946 -2406.9800178521286398
30700 316.19600729198077715 2685.2253095657370068 82.322681906267135332 0 0 0 -3770.7698158205776053 -2384.9724452946484234
30750 326.77646305579486352 2608.1976109658435234 69.13594895104324678 0 0 0 -3703.5406699972054412 -2373.7193939829885494
30800 324.98335933897169525 2630.6437422878229881 77.325809370592878622 0 0 0 -3748.6052486376866 -2392.7324302214633462
30850 313.78438317020123804 2759.8122543117997338 78.283216400695053494 0 0 0 -3821.4180498254436316 -2393.1082686577019558
30900 328.75949043144606776 2742.6106202400774237 84.020588941162529295 0 0 0 -3836.7265079866265296 -2403.8907455174175993
30950 344.93742716172857854 2714.2307840993635182 78.198522212341970317 0 0 0 -3838.5757792369008712 -2409.1809398148197943
31000 338.55971812359143769 2776.9688939104562451 79.45353432812231631 0 0 0 -3879.708912684724055 -2411.6982015421185679
31050 293.38252582875270491 2695.0775592451764169 74.019533861007147379 0 0 0 -3807.6227551384354229 -2437.709610702070222
31100 321.10096693402761048 2660.897254030993281 72.537910256482945215 0 0 0 -3799.8945223547088972 -2426.5016948234692791
31150 324.07136336217450889 2652.1496452397918802 69.752498282549950659 0 0 0 -3755.8392318445849014 -2386.9753936971169423
31200 331.47143041634751626 2749.2310560005776097 74.687051441306778088 0 0 0 -3819.8027364521853997 -2378.2561265479262147
31250 333.08655507904489923 2767.657983860512104 61.101349948650693023 0 0 0 -3845.3073737047657232 -2404.3296738214562538
31300 316.1616043345255207 2740.0884919826248733 72.444858828061171607 0 0 0 -3840.580678847627496 -2426.0929457490019558
31350 302.96597963376416374 2736.7018931879529191 74.307681939667375559 0 0 0 -3845.3144253030595792 -2439.2850015209241974
31400 310.2823384256329291 2697.8185488265835374 83.407956449130495002 0 0 0 -3832.6094285844415026 -2433.1591370536380055
31450 344.12164255909272015 2714.0944927497466779 79.496402947494388513 0 0 0 -3821.5541812966876023 -2380.7084975647790088
31500 350.54144100009887097 2684.8976950336227674 79.195211117343319529 0 0 0 -3788.3142941248124771 -2364.3821547677243871
31550 313.97230358780439019 2700.6451232148938288 76.800054457660962726 0 0 0 -3799.3300791064248187 -2401.3381309521810181
31600 315.16466315702518841 2694.0820721421623603 84.973970070407233379 0 0 0 -3808.6986846766121744 -2415.9812324574459126
31650 332.59031574281630128 2779.7572362538430752 72.191446420304515641 0 0 0 -3850.208117476584448 -2398.4714939506297924
31700 315.57976717909468789 2735.4031078096095371 69.867970073723910218 0 0 0 -3811.1817211430925454 -2410.2345220575653002
31750 316.28256501680596102 2783.9915097095408782 67.058069318719446983 0 0 0 -3840.8264244011861592 -2407.0270821265467021
31800 339.59301620953004885 2791.1712064464227296 72.52435440219396412 0 0 0 -3876.1184634100814037 -2405.1359109380659902
31850 325.35816751981758443 2687.1317854168883059 73.466926767294722822 0 0 0 -3788.0692188895591244 -2389.7615494021843006
31900 295.43257051296666305 2598.4320797179802867 70.478146720928180002 0 0 0 -3733.4930135833892564 -2427.8182270368970421
31950 324.75188853255724553 2801.8515237730748595 72.406674018679865412 0 0 0 -3887.319399581201651 -2407.7072338333009611
32000 335.32007131921045584 2723.7972725962545155 59.461997321401611316 0 0 0 -3804.3922311469264059 -2387.2591207511272842
32050 309.12314967945246735 2820.1263376257420532 71.273616604637496152 0 0 0 -3877.6863574812482511 -2406.7873296198890785
32100 318.06441837652454296 2748.4897939575253076 77.472106821012744149 0 0 0 -3822.2036791061455006 -2390.9467967349555693
32150 308.90576460002608883 2613.0534933484973408 85.404460476209095532 0 0 0 -3740.7598785961317844 -2400.8913296957434795
32200 329.87417820009301295 2745.5173864455109651 77.226444205004270316 0 0 0 -3849.8704649197165963 -2411.8662553417511845
32250 350.34313492233002307 2806.1771651618491887 78.985022727698549261 0 0 0 -3880.9881434648059439 -2380.6195978957894113
32300 349.73354208347910799 2737.5440706043173122 61.079911648820207404 0 0 0 -3807.8459500381309226 -2367.8379975682510121
32350 324.38624722515987742 2762.4464487626373739 73.873899120275666519 0 0 0 -3804.0803140960260862 -2347.9273311934912272
32400 338.09331826453478698 2669.937270417279251 65.76281440758347685 0 0 0 -3797.9852847830070459 -2400.4286321748131741
32450 315.43948274018111988 2743.0375959102702836 58.600639910218930595 0 0 0 -3819.3759858795078799 -2390.3969279319207999
32500 322.70058276000440856 2769.6891715476840545 65.208143026764275874 0 0 0 -3877.6647973072813329 -2418.5660192350273974
32550 315.78378321254177763 2759.2191972037344385 63.678982168951350218 0 0 0 -3863.7002698417454667 -2428.5244262099631669
32600 319.09157855777380064 2890.4012967832441063 66.125959955959544345 0 0 0 -3981.3235081901329977 -2458.4725906610065067
32650 307.18059648566179476 2895.4153622719904888 63.015937764332619508 0 0 0 -3981.2901058849811307 -2473.3363189822912318
32700 313.56197232719557633 2843.4683785322595213 54.649297159834205218 0 0 0 -3922.1843256223719436 -2451.5566032220322086
32750 275.80814048407268047 2684.317539765757374 60.132755368108703919 0 0 0 -3777.2480447478183123 -2433.162345306658608
32800 354.05202136671010749 2679.647712293083714 76.437814212338224706 0 0 0 -3810.8365514795386844 -2383.1839669777355084
32850 306.91626293531612646 2681.3937639240934914 79.787715037863293333 0 0 0 -3771.5601223341309378 -2380.5349549788243166
32900 360.41700505770046448 2649.0887582873392603 80.047558418736144858 0 0 0 -3769.0104165209422717 -2354.51873536097537
32950 326.5550389956445656 2644.9481743342644222 86.314848732760225403 0 0 0 -3743.7259231899406586 -2359.1886248765522396
33000 334.11544605607502945 2813.1376630134518564 76.116689412752890576 0 0 0 -3912.2985202642876175 -2423.1868271496950911
33050 318.19418709086926356 2845.8066410810797606 73.777351015546287272 0 0 0 -3928.115683901556622 -2434.6489256175846094
33100 336.03194101847566344 2812.3675538851666715 72.554914912090282542 0 0 0 -3893.3661295923825492 -2404.6767930453365807
33150 345.30012212866597565 2758.6972808562177306 76.918056996287873517 0 0 0 -3887.3695220867211901 -2412.3112555583488756
33200 325.52525066634586892 2706.9091564613027003 65.137060981213039668 0 0 0 -3831.6496744744181342 -2424.584908956261188
33250 312.60219077955366629 2676.9110503673468884 68.073565220332795889 0 0 0 -3793.0920014906696451 -2416.9195230239438388
33300 354.75715940974725982 2759.3456791169455755 68.485220112895163425 0 0 0 -3839.7629084967702511 -2374.7927250909651775
33350 344.06672407448036211 2833.8592173624087991 75.249998029583011316 0 0 0 -3898.8642657240825429 -2388.8601397576976524
33400 314.82745652436045702 2773.1900501408117634 76.7113439545136373 0 0 0 -3872.2514873918462399 -2424.2213122527000451
33450 328.96536818789775225 2770.2252796439784106 63.68425689498054254 0 0 0 -3864.5753468743064332 -2413.277151242185937
33500 323.37814214625899467 2736.7678754454773298 75.628333491565811642 0 0 0 -3863.7943584951694902 -2429.7760668845189684
33550 339.08052384693507975 2747.7227290165201339 65.688241937020876549 0 0 0 -3850.5110647512847208 -2402.2242165889183525
33600 327.98342526192436708 2743.1942567940263871 73.519287249417985208 0 0 0 -3865.9429133999919941 -2415.7118057112920724
33650 315.83776179109327131 2648.5279063714106087 72.746782796143804717 0 0 0 -3795.4991931493500488 -2420.6599128193902288
33700 329.37018628242640261 2719.1935949647286179 66.656076286951929433 0 0 0 -3844.7816320792258011 -2415.0882120099377062
33750 325.84196966186487998 2895.6640174601006947 65.70396354205473699 0 0 0 -3966.9030944719133913 -2426.9098992581830316
33800 297.19836278142071251 2782.6646675844931451 53.664628605437926012 0 0 0 -3845.5590343589328768 -2420.4065715592441848
33850 319.06238537020772128 2707.4657666095035893 67.018274756482782095 0 0 0 -3797.4491862270624551 -2388.16686788641573
33900 314.96481832482726304 2669.7223468042757304 70.922844406981440102 0 0 0 -3775.7758901721681468 -2387.3661585572140211
33950 307.64208428723907218 2686.884718540153699 77.568172669120798446 0 0 0 -3824.7850246550351585 -2419.8028965415333005
34000 321.82079995437464959 2687.4901422102848301 65.786233114242349984 0 0 0 -3820.169383774358721 -2420.6227862344085224
34050 312.13749662544535113 2634.7286389081787092 67.758149111934343978 0 0 0 -3781.6116095538682202 -2428.8119288180459989
34100 322.7703574351246516 2783.5785513753112355 66.37460871424617892 0 0 0 -3881.5646624227683787 -2428.9839424428819257
34150 308.89430143734716694 2826.4157726379662563 59.593968548291698539 0 0 0 -3864.5288405805240473 -2410.5456049905878899
34200 308.8749708607069806 2838.5670487879024222 54.942248917295344768 0 0 0 -3882.1078607738199935 -2419.9427616021134781
34250 327.52558924113816374 2677.4757828892024918 64.372677681312296727 0 0 0 -3783.2998645377438152 -2395.1226170913055284
34300 326.48159398308695245 2646.8307131534393193 67.730536674056992297 0 0 0 -3743.8021629348986608 -2368.3293264701851513
34350 338.47276973097007158 2662.4766446887497295 63.198124542652585944 0 0 0 -3783.8869271259809466 -2392.3211722220057709
34400 322.39620299735378239 2668.7414669269251135 64.736976899561653909 0 0 0 -3793.7139152049421682 -2405.2062413182075034
34450 339.40696999789929578 2809.581619725058772 64.439801178214992206 0 0 0 -3902.7010029054808911 -2414.077737793731103
34500 317.27289228410154465 2881.0693839236782878 60.82570551913413226 0 0 0 -3949.4577754608362739 -2440.9814503366878853
34550 338.54990633783268095 2885.082901517424034 61.304981789996531916 0 0 0 -3941.9722406352416328 -2413.9312129908407769
34600 327.61040503661030243 2833.6231850748058605 73.985164054489146679 0 0 0 -3895.2849824306131268 -2392.8413580012293096
34650 319.12847511250436128 2739.3187837782752467 62.897716994162536253 0 0 0 -3808.8298314483722606 -2380.5226284009336268
34700 341.21633819003318422 2574.6799495295440465 54.04146067333606851 0 0 0 -3742.2390994427573787 -2408.4488083942796948
34750 317.44686462740082789 2723.6765819577094589 55.498299991706574019 0 0 0 -3846.1042729465166303 -2434.2694650434859795
34800 325.02018152252674099 2787.0157505776032849 67.634772382202172025 0 0 0 -3898.2883056412983933 -2431.9648987029286218
34850 333.00982861071645402 2874.1784909921148028 65.144230819190525494 0 0 0 -3962.3693862522186464 -2441.5670256787416292
34900 303.72251205235647831 2954.0470707820009011 75.044334278459956522 0 0 0 -3994.459232285761118 -2441.6927356272231009
34950 311.16107072494901331 2790.7167901174248072 71.844675465101587974 0 0 0 -3879.7684611998656692 -2428.1313769397193028
35000 336.89560033622558421 2745.2509417659703104 72.517694718407256005 0 0 0 -3870.1714427537335723 -2422.6109799866271715
35050 329.64965801674668455 2729.4214934566762167 74.378674345144432323 0 0 0 -3841.8979134853320829 -2401.2757513964475038
35100 330.0273843049064908 2705.4211436116993355 66.934123045104513494 0 0 0 -3825.0083505085754041 -2402.1355439813287376
35150 338.14470369443756681 2671.7765183850137873 69.58686813379456737 0 0 0 -3794.804051978203006 -2380.9052629468924351
35200 328.50969252426091316 2703.9482209650504956 61.918627502621632175 0 0 0 -3820.0613834621121896 -2400.1777815840318908
35250 328.53017228076276979 2715.4739145450330398 65.386428528626396428 0 0 0 -3809.9199352901268867 -2374.2272032858786588
35300 322.75469563563137854 2642.443240027052525 69.723407399998436063 0 0 0 -3765.2349109445917748 -2386.183500676444055
35350 317.09492492849921064 2718.4091414369549966 71.847847530167058494 0 0 0 -3835.6215238145732656 -2413.7895809118936086
35400 304.5778534244476532 2954.5547477971322223 61.760865089273849549 0 0 0 -3989.8879933681128023 -2438.586968035470818
35450 312.97361622822580784 2833.120059807979942 67.525946507392490048 0 0 0 -3893.8839581605716376 -2414.6628240653799367
35500 332.4367443532970583 2785.73782092523561 69.012016266087300664 0 0 0 -3874.2919488967431789 -2403.2951299435399051
35550 315.72124029288249858 2663.3634252522006136 71.257683685117896744 0 0 0 -3799.1604349332046695 -2418.9312762931990619
35600 341.76570944405546015 2748.9675971240267245 70.485762494285296498 0 0 0 -3831.2207891197676872 -2359.5254533045094831
35650 342.71414999595890549 2685.417597377754646 74.570129522926379195 0 0 0 -3819.8428054935170621 -2387.4477783913021085
35700 315.81433957178330729 2607.9176892863620196 73.272399420456522989 0 0 0 -3740.05083690412539 -2383.1147754855660423
35750 314.15945145003479411 2643.7664233566201801 66.494975243576547541 0 0 0 -3756.4484945150961721 -2383.0220151346111379
35800 341.51823032809704728 2728.2752132267701199 74.785304248424210982 0 0 0 -3845.9502951278700493 -2382.8749109820014382
35850 311.64246138754663207 2749.4883541840135877 75.2981770629907885 0 0 0 -3859.7102424880977196 -2418.1913556884373975
35900 303.70842410707547288 2733.4614059720488513 74.587341374530367943 0 0 0 -3851.3801840571345565 -2436.5782667899329681
35950 310.11187924274770467 2735.4882148196684284 77.881397403022120329 0 0 0 -3841.1399085714360808 -2416.7903474564136559
36000 317.84026080973723083 2724.720887785144896 77.712550921058948461 0 0 0 -3832.8331493771092937 -2418.8637113626314203
36050 299.39555676486628499 2865.1086123316563317 82.159297099781070983 0 0 0 -3915.7715920697223737 -2434.4272667783166071
36100 322.22795268779128719 2865.1257860972318667 76.229203784219777162 0 0 0 -3902.4048174327363085 -2402.8602412448090035
36150 312.00016133509058136 2721.9506892301237713 75.155662510591838554 0 0 0 -3813.4511160647207362 -2412.9683401721313203
36200 315.1113871420143937 2658.4612844025232334 75.397429223906257789 0 0 0 -3793.7389610585905757 -2422.3764529554396177
36250 308.47245212933319181 2652.8455812398551643 81.290182459056552489 0 0 0 -3807.5499083306176544 -2434.9065765910549999
36300 312.45617765447423153 2667.4901075050847794 72.541468904161831688 0 0 0 -3801.8304379587852964 -2419.9802869559416649
