#$(time) $(c_WaterMSD[1]) $(c_WaterMSD[2]) $(c_WaterMSD[3]) $(c_WaterMSD[4])
24650 4.307254744611075381 4.412144888183930469 4.023458237692974393 12.742857870487982908
24700 4.233844481218739908 4.4769058342891598912 3.9785082125772017747 12.68925852808510335
24750 4.1407232507652347309 4.4552994513273951327 4.0224057918845277371 12.618428493977157601
24800 4.1413636566337048706 4.4849275505635386452 4.0516926795400376449 12.677983886737280272
24850 4.2178530475983544434 4.5057786738615686062 4.0439596504447514747 12.767591371904677189
24900 4.2253336197605797508 4.562377546918456872 4.1802379794862973839 12.967949146165334895
24950 4.1763832270375358391 4.5293472566662806855 4.3217781620162902811 13.02750864572010947
25000 4.231684257312420705 4.629286122884310295 4.3160220076453903459 13.17699238784211957
25050 4.2687395816080373478 4.5586986974427148311 4.3240716897386235473 13.151509968789376614
25100 4.2993559748839196288 4.5167234159610440969 4.3358014752743470055 13.151880866119311619
25150 4.2620769823584714331 4.5219422382962370932 4.3120054098166766821 13.096024630471385208
25200 4.2693432726698015145 4.4766542819826797839 4.2511663360151015212 12.997163890667584596
25250 4.2836392213671006246 4.5350381952535085972 4.2769515929540453669 13.095629009574654589
25300 4.2600407860118219006 4.5916097592437106201 4.4656521938534741167 13.317302739109008414
25350 4.2553662301121883971 4.7011314013780083343 4.6053817490654926914 13.561879380555689423
25400 4.3379272655299185857 4.7488445003228934027 4.6536572277088845695 13.740428993561698334
25450 4.270753860133302382 4.7765637832857894551 4.542104066096279702 13.589421709515370651
25500 4.2467268455310875908 4.8007410331235691459 4.4818039452554891966 13.529271823910145045
25550 4.2733356863106299883 4.8125675704664230281 4.4690162463188611852 13.55491950309591509
25600 4.2741932585333133332 4.7898671859708095155 4.453738458938969913 13.517798903443090097
25650 4.2187309435956050763 4.7378804323249985586 4.4445075130789417628 13.401118888999542733
25700 4.1894664588807435379 4.7936209020727886809 4.3938164610434364832 13.376903821996968702
25750 4.2196048704823478914 4.7881533987132662844 4.3468479053620496799 13.35460617455766652
25800 4.2235388793699026877 4.7227598836583348785 4.3194389523491318883 13.265737715377373007
25850 4.2166419970453432597 4.6754238798027500934 4.2949694178417363588 13.187035294689831488
25900 4.2326130443685752169 4.6564440771505974936 4.2879459754799942317 13.177003096999168719
25950 4.290690601352863176 4.710873086888581085 4.2760363324236143612 13.277600020665056846
26000 4.3316208906745616858 4.7291802706617147578 4.2949707114356705517 13.355771872771946107
26050 4.3434451942598633067 4.7024119636028158808 4.3370861132667011262 13.382943271129379426
26100 4.3069183141518090352 4.7440357695504316027 4.3028695222079598182 13.35382360591019868
26150 4.205509204611280083 4.6936885307104780907 4.3540777954502427605 13.253275530771999158
26200 4.1469817770048997829 4.7714087903235959942 4.3741681345809215742 13.292558701909417351
26250 4.092637176028291357 4.8039472639543658872 4.4510880415008857725 13.347672481483545681
26300 4.0392129433780539216 4.7453694394960965752 4.4491752812853881949 13.233757664159536915
26350 3.9823151789294155556 4.6696719854496873126 4.4729345588950870649 13.124921723274187713
26400 3.9719415433111504576 4.5640458609359280118 4.3394490800403850983 12.875436484287465788
26450 3.9366018780470590777 4.5783329053082306714 4.3126485946056059007 12.827583377960893429
26500 3.9201715649314277101 4.4960630076013590184 4.2525103442002256671 12.668744916733013284
26550 3.8848633204938392005 4.5651269458801868595 4.1790632342726334869 12.629053500646659103
26600 4.0155730399163109823 4.6529615987712853453 4.3644836576559393748 13.033018296343536591
26650 4.1555482336965461343 4.6659586800592363076 4.453762865151881023 13.275269778907665241
26700 4.1867238133642441511 4.610183838503261633 4.4804802177318299172 13.277387869599335701
26750 4.1800612062276902847 4.7026391538803320458 4.5178219488869393317 13.400522308994961662
26800 4.2556479081867033543 4.6297225922437750256 4.5443663646898988517 13.429736865120377232
26850 4.198474819270331615 4.558757738391117087 4.5463187094084727136 13.303551267069920527
26900 4.315142067189694508 4.5536228519076882293 4.5395678932747829393 13.4083328123721639
26950 4.2874538299001647701 4.6751024595398913419 4.4624021628765229153 13.424958452316579027
27000 4.3005618340169835534 4.7566092351156186169 4.4770417539126796669 13.534212823045283614
27050 4.2966996144668962998 4.8415182153898737027 4.5474691764601233857 13.685687006316889835
27100 4.2040917924398630845 4.9728976004331038041 4.605320861574218938 13.782310254447185827
27150 4.2442762855797511179 5.1020478877418611319 4.6365092689217490829 13.982833442243364885
27200 4.323845107822405609 5.1824703018982916092 4.6135309971739744128 14.119846406894673407
27250 4.3388697776352289637 5.2616660431096127226 4.6236386661089534655 14.22417448685379604
27300 4.3294960776588462537 5.2549041194031715918 4.7432208477884874043 14.327621044850506138
27350 4.3245568191544832004 5.2635556758883810247 4.6781075595587484628 14.266220054601614464
27400 4.360758826348148709 5.2175835810827075889 4.6355729543283530347 14.213915361759209333
27450 4.4220759293791562783 5.2547308307835791652 4.7527569570026635404 14.429563717165398984
27500 4.4667193608600461729 5.2656149246720334034 4.741318129683728344 14.47365241521580792
27550 4.5028619896426294034 5.2693736032248814638 4.6461098178894726374 14.418345410756982616
27600 4.4793597849829200896 5.156161697837300828 4.5856290658603535704 14.221150548680578041
27650 4.4883423245851368222 5.2027352460037050719 4.5198781005514305775 14.210955671140272472
27700 4.5043796095766257537 5.1949958314678497118 4.5856089968315449923 14.284984437876021346
27750 4.5767886211221187054 5.3127395392285325926 4.5973613747116095496 14.486889535062262624
27800 4.6336402902731750331 5.2978802207370696564 4.6077032450938153474 14.539223756104060925
27850 4.6232069216052904537 5.3301770791077007772 4.6322770085405089446 14.585661009253501064
27900 4.6238679961244857353 5.3213996797932185956 4.6935253292768930322 14.638793005194596475
27950 4.5882146105202945563 5.381387601420043687 4.6428982805177119175 14.612500492458050161
28000 4.5122421282296905076 5.3880466753683329273 4.6844132469770238814 14.584702050575048204
28050 4.4471288871505780804 5.4032531852558109975 4.6567032773448291394 14.507085349751216441
28100 4.4599579183873947485 5.4290438384325883092 4.5665610959145386261 14.455562852734525237
28150 4.5242936268643481057 5.4779445464749310091 4.5739635753052958478 14.576201748644574963
28200 4.4485063214685087729 5.3939787142164634659 4.5845179900553150176 14.427003025740289033
28250 4.4266345725025209035 5.4276607439228241603 4.590631857199462651 14.444927173624806827
28300 4.4505635585820648714 5.4047314799499828197 4.6973028406019432524 14.552597879133990944
28350 4.4698327664046955121 5.4397035571980163482 4.7074183900141761683 14.616954713616886252
28400 4.6067906989071216728 5.4614955688232651454 4.7437886995470419649 14.812074967277432336
28450 4.5914773188625170874 5.3824357664238480226 4.8641018100169821636 14.838014895303347274
28500 4.5686623826570960105 5.314397093302217101 4.878331965261285319 14.761391441220597542
28550 4.5546971072606421416 5.280873843670687684 5.0104492839593932629 14.846020234890723088
28600 4.5599688872232579939 5.4039701140967277837 5.0929473518726151582 15.056886353192602712
28650 4.5429291149597306188 5.3780854057465505846 5.0992112164093494897 15.020225737115636022
28700 4.5612539530549769395 5.2974056967069804713 5.0536756249028789156 14.912335274664835438
28750 4.5164286170211376259 5.2053114040088486192 4.9600453851468273569 14.681785406176818043
28800 4.4212839409606177199 5.1251016525085830722 4.8802548535225369619 14.426640446991736866
28850 4.3753967020689534806 5.1509220942316416014 4.9009816178212490811 14.427300414121845051
28900 4.3780111643052066484 5.1653951238745188235 4.9827685466108855294 14.526174834790612778
28950 4.405854849736078549 5.2119762796838573493 5.0099942635106620159 14.627825392930599691
29000 4.4511665894922955999 5.2419424068164826025 5.0120635538696225453 14.705172550178401636
29050 4.4778878976622786823 5.3313494303495652105 5.0965403347958773139 14.905777662807722095
29100 4.4532704914506409111 5.3414685003975579392 5.0570437457729786601 14.851782737621176622
29150 4.4594848293425446428 5.3638031449099781156 5.1525484403920920329 14.975836414644616568
29200 4.5691677931235465948 5.3744769044506410793 5.1295847633953561839 15.073229460969544746
29250 4.6531296557596153463 5.3064034151776180437 5.0482343220529477534 15.007767392990183808
29300 4.6548495125501805347 5.2943181324852606195 4.9377785030427521207 14.886946148078193275
29350 4.6781200400515219329 5.3179623902023589466 4.8945861760134876661 14.890668606267372098
29400 4.7422107720302424383 5.3050937917081846251 4.8652081567533693729 14.912512720491797324
29450 4.7958258916050180432 5.3929892826547947138 4.9556546157596539359 15.144469790019464028
29500 4.8614233079609681099 5.4721048717054907584 5.0478560930466782608 15.381384272713138017
29550 4.8276312073236535838 5.4844715798994903011 5.1618950047366540801 15.473997791959799741
29600 4.8697239941211858394 5.4698745120742291448 5.1852292402983808373 15.52482774649379671
29650 4.7824167622605173733 5.3706299702845621269 5.2141750370456181329 15.367221769590701186
29700 4.7752377024345591394 5.3068402325661407914 5.2196752812306126401 15.301753216231313459
29750 4.7856512232551180475 5.2855403910233977882 5.1883531918970309249 15.259544806175547649
29800 4.8074264678838876108 5.2624570876376433048 5.2093183716461535226 15.27920192716768355
29850 4.7872381267892567536 5.3413320657702989536 5.1538812867068397594 15.282451479266399019
29900 4.7832680786352943514 5.3588946213263453089 5.1254232450903298712 15.267585945051969532
29950 4.7209148106276783707 5.391782988600640536 5.0981225555812539341 15.210820354809570176
30000 4.6010354923588634435 5.4245388830712535366 5.177331809235734994 15.202906184665852862
30050 4.5917976706956435962 5.4314564828824618559 5.2722915530738001522 15.295545706651902051
30100 4.6728247288368303103 5.5404861464470629429 5.2744781951392525343 15.487789070423144011
30150 4.6117287482986828451 5.5230277256850577317 5.2848246532586244939 15.419581127242365071
30200 4.6678411522172851278 5.5163042667635089344 5.3133943668323437848 15.497539785813136959
30250 4.6623998903336758559 5.502079547861105091 5.3195486135082683532 15.484028051703051077
30300 4.6672264850690146076 5.5113966600809609631 5.3393740679114465308 15.517997213061418549
30350 4.7184318622385781339 5.5118638043283656458 5.2414900913037349994 15.471785757870678779
30400 4.7696052389533987181 5.5904670164413765576 5.2291895160546824073 15.589261771449457683
30450 4.8094631935558149749 5.5980826728741837073 5.231345110820904587 15.638890977250905934
30500 4.8947770643215626762 5.6332497658520592765 5.2236360176949760969 15.751662847868590944
30550 4.8132225456820743048 5.5766334382244817647 5.2645887530493267192 15.65444473695587746
30600 4.8768488809111083526 5.5399192948221118726 5.3562255024256408831 15.772993678158861997
30650 4.8572254831890919746 5.5992541375761994971 5.5186063287235560537 15.975085949488844861
30700 4.9096663033248031383 5.6172082462607475506 5.616655571115184209 16.143530120700734898
30750 4.9795627197386362894 5.6940752581468396798 5.6904684057025125554 16.364106383587987636
30800 4.9335102592969795055 5.7794243444264976617 5.6837367004453076547 16.396671304168780381
30850 4.9605452171109067905 5.819063788417985883 5.7393016146843747194 16.518910620213265616
30900 4.9918238852362959435 5.8566503137959493586 5.7140730682602178803 16.562547267292462294
30950 4.9771133353404728439 5.8826566787899405853 5.6700433573775734786 16.529813371507987796
31000 5.0548269316429390585 5.8203172429701757196 5.5970970300542655096 16.472241204667380288
31050 5.1295772573207809586 5.850412898462649558 5.5184482851803418058 16.498438440963770546
31100 5.2130235382846237258 5.8524444043560910345 5.5368262280815496723 16.602294170722259992
31150 5.1435118190136961402 5.9146271509862176075 5.7458430964224609383 16.803982066422374686
31200 5.213011197992654111 5.9761712309137688948 5.8872419702484570792 17.076424399154884526
31250 5.1978978455395443703 5.9430694377739552436 5.988716464564851627 17.129683747878345912
31300 5.1750837245267087283 5.9257732983109816516 6.0238602440247293046 17.124717266862422349
31350 5.1692395011935943216 5.8585147076583057313 6.088706274208376179 17.116460483060276232
31400 5.1628837319229994307 5.8437158809577001151 6.1081576627649605271 17.114757275645658297
31450 5.0819471184015210241 5.8492719754305637636 6.0575384334940984843 16.988757527326182384
31500 5.1218001615076724775 5.8322998768293281557 6.002808817786707607 16.956908856123710905
31550 5.1365242955454517571 5.918555403340238108 5.9727489768278774207 17.027828675713564621
31600 5.1741601173086300136 5.9190645992697872302 5.9294358687032886479 17.022660585281709444
31650 5.089208265880813542 5.8326306391635549531 5.8840379218444001097 16.805876826888766828
31700 5.1089843483032408855 5.9691751059676931845 5.7260443476494060633 16.804203801920341022
31750 5.1251729919186557183 5.9197686538291263147 5.6164463471824648266 16.661387992930244195
31800 4.994964128723022867 5.8317985845519286769 5.694126831056534499 16.520889544331488707
31850 4.9228446560336935889 5.8552756577243885161 5.7083078482555604793 16.486428162013641696
31900 4.9432982954387325591 5.8540958739628790042 5.6085040078768848559 16.405898177278498196
31950 4.9598271688980970495 5.9282068313389784109 5.549347993655798561 16.437381993892874021
32000 5.051286558377047875 6.0407620608044050314 5.7297913900846539903 16.821840009266104232
32050 5.0686339419738803969 6.070615415011301863 5.8319085165897686096 16.971157873574949093
32100 5.1098943124329663235 6.0529481583562798619 5.8577721924442620605 17.020614663233512687
32150 5.1736391510232415669 6.091939010298362156 5.8986266566636702535 17.164204817985275753
32200 5.1920321136232239212 6.1124195299802588366 5.8635989996214705755 17.16805064322495511
32250 5.1524504875350665145 6.0769689616330158088 5.9069330366313295144 17.136352485799410061
32300 5.130266052818514666 6.0732245402106652676 5.9481969611336866777 17.151687554162865723
32350 5.2395974272080216849 6.0553436427389613073 6.0802531337131826561 17.375194203660161207
32400 5.1957863586038230963 6.1390385074092721496 6.2411270676274135383 17.575951933640507008
32450 5.2803469463271435203 6.143082870403578255 6.1648320139684589236 17.588261830699178034
32500 5.1933550699463735256 6.0377896599016018797 6.0727728670603253747 17.303917596908299004
32550 5.3049987115147159145 6.0130753568359498473 6.1101747360030227441 17.428248804353685841
32600 5.3841114034177577352 6.1151705123521455931 6.0919753377888321566 17.591257253558737261
32650 5.3368438906717612369 6.0947742225258361159 6.1104931478278752266 17.542111261025475244
32700 5.2022127368904902411 6.0402195014428690101 6.1021665349618601226 17.34459877329522115
32750 5.0547062589402456112 5.9639052600086026601 6.0706790339117908673 17.089290552860642691
32800 5.0568438232287364897 5.948383643876260507 6.0930602419116537405 17.098287709016652514
32850 5.0553505971256429419 5.9598572154309135129 6.2040870259631226702 17.219294838519680013
32900 5.1018254477671334257 6.0416882879685438468 6.2973502864534367518 17.440864022189114024
32950 5.1392078921358237409 6.1331013057605696659 6.3842986335110492035 17.656607831407441722
33000 5.098032063096486155 6.2370299242660962591 6.4195667136555956134 17.754628701018173587
33050 5.0665973478990551371 6.2949501291151701565 6.3725707958148465337 17.734118272829068275
33100 4.985727056429965387 6.3258293497966322505 6.3419360258868993085 17.65349243211349517
33150 5.0256052544791733894 6.3679056833082627875 6.417455214376431627 17.810966152163871357
33200 5.0414219788796135191 6.3818901190467576257 6.3869106449623043176 17.810222742888676351
33250 5.051269246786647571 6.3654349706595603209 6.5534034405562540115 17.970107658002458351
33300 5.0356358540497900833 6.4556801786469950599 6.6261933858494366234 18.117509418546216438
33350 5.0416625055290626989 6.4188776875856623505 6.7033329108955017617 18.163873104010228587
33400 4.9769452873820272387 6.3682895623205295621 6.6768963347650451823 18.022131184467600207
33450 4.9774675029295325501 6.4053955380469460579 6.6738524975082977875 18.056715538484777284
33500 4.9565767357369985291 6.3017485636466830101 6.5684463059160487219 17.826771605299732926
33550 4.9762573052569258891 6.1613471125395804506 6.6100934704738874004 17.747697888270398181
33600 5.0458639774690201563 6.1884986770606422724 6.6038828787715004864 17.83824553330116558
33650 5.0502324004788148315 6.1645407309769311155 6.5755383760291445938 17.790311507484890541
33700 5.0819141071600570925 6.0641613044779862918 6.4345538551363032909 17.580629266774344899
33750 4.9742261627673620694 6.0167445423040266661 6.2199959430249975867 17.210966648096388099
33800 4.9302844028508605589 5.9637583767131161494 6.1243208743903911895 17.018363653954370562
33850 4.9544300495257367345 5.8754356995506364925 6.1423316213694807431 16.972197370445854858
33900 4.9129650525020904794 6.0054189018211276974 6.0459308952123480552 16.964314849535565344
33950 4.9399566063116893133 5.9868361262789369093 6.0754019446962725937 17.002194677286901481
34000 5.0079257392505551749 6.0436051693521939399 6.1261571852944580741 17.177688093897202748
34050 5.0413941063114338093 6.0754136265084728308 6.1572035962919997587 17.274011329111907287
34100 4.9857174626576927778 6.0068133261174025961 6.0748321485047691581 17.067362937279867197
34150 4.9747965286579800548 5.9125264889750814845 5.9491195654174626739 16.836442583050526878
34200 5.0650344081123206408 5.7992646456223457818 5.9005839324081730268 16.764882986142836785
34250 5.0078983782821477888 5.8124395159249155896 6.0523476379877738651 16.872685532194836355
34300 5.0015411452703064654 5.7517332780831225136 6.0320131849307836447 16.7852876082842144
34350 5.0138121876255512532 5.7236329023424792339 5.872067470926547017 16.609512560894575728
34400 4.9607949906538078011 5.7609380423716061159 5.9337198583832257981 16.655452891408639715
34450 5.1495461295985256456 5.8167577506556051858 5.9387985281455533126 16.905102408399685032
34500 5.1686995162924906921 5.8312251694042425143 5.8889497287045138307 16.888874414401247037
34550 5.2169674956740550442 5.8581247894462391557 5.8688107388146848464 16.943903023934982599
34600 5.2440217018110208969 5.8982848978646940097 5.8525577859160318184 16.994864385591746725
34650 5.2254286941959087187 5.8827070976926263413 5.785494778494857826 16.893630570383393774
34700 5.2045411426713235059 5.8797342154260379132 5.7696537593936847443 16.853929117491045275
34750 5.1854379657383162794 5.8590457709364898164 5.7323778131853053708 16.776861549860111467
34800 5.1440541324907149701 5.8732227091120110529 5.7851596804752327685 16.802436522077954351
34850 5.1847539774118587275 5.8788503683576358583 5.8934018453425975892 16.95700619111208951
34900 5.2035596975081572779 5.9175477705243526572 6.0274752650430931666 17.148582733075599549
34950 5.1798830705120657569 6.0819974866986976636 6.1314036816819070808 17.393284238892665172
35000 5.2256851220196276486 6.1022077008437634049 6.1681748760376979845 17.496067698901089926
35050 5.2811794069106348104 6.2362213449328969261 6.1765267206987983784 17.693927472542334556
35100 5.2246614664713924014 6.2776375298524822455 6.1146901326566043267 17.616989128980481638
35150 5.2343229675610940532 6.2469351259747014637 6.0329087510764498603 17.514166844612244489
35200 5.2111309014312432453 6.1589917122623933921 5.9267834789093996051 17.296906092603034466
35250 5.2310841216955452637 6.1228870751536410566 5.8918869882234830015 17.245858185072666657
35300 5.3053147983921613573 6.0691295663025632834 5.8543940903981113166 17.228838455092834181
35350 5.2809736053405051948 6.0855162661254897927 5.8231020613740538394 17.18959193284005238
35400 5.2829733970123680109 6.107963460600379868 5.7252039641442493689 17.116140821756992807
35450 5.1776751871709167929 6.0452359283835672699 5.7260691603402351646 16.948980275894719227
35500 5.2328067563372524518 6.00400255423831819 5.7606873240734897124 16.997496634649063907
35550 5.2527604484853869238 5.9942044339701174849 5.8722540725988494614 17.11921895505435387
35600 5.30340927713804966 5.9163003482249418852 5.8982093271083231301 17.117918952471310234
35650 5.3316991819789034679 6.077084956154690687 5.9490190082710769914 17.357803146404666705
35700 5.4114681568356317598 6.2019900920689794432 5.9271685386719097366 17.54062678757652094
35750 5.4423119131066828302 6.2568759522968875331 6.0007732907407325129 17.6999611561443011
35800 5.5134640172083191345 6.2615858659528198515 5.8950219611136827069 17.670071844274826134
35850 5.4873408924874880199 6.2895656694274446608 6.0085582952804541534 17.785464857195385946
35900 5.5210550150552490933 6.3359162744209607254 6.0131212603728254606 17.870092549849037056
35950 5.4726709633142682776 6.3490381246051130759 6.1374384497631027102 17.959147537682486728
36000 5.5027627232269669122 6.3743455109054316665 6.2186670717618124371 18.095775305894207463
36050 5.3631852389310505913 6.3371406745531073668 6.1060208057662981318 17.80634671925045609
36100 5.3135944155519636567 6.335808715241977751 6.0874477540554350341 17.736850884849374665
36150 5.3100632699815548676 6.2441023790810143979 6.201043866740728383 17.755209515803301201
36200 5.3190701513779927723 6.2437757427361342266 6.1996107302078211632 17.76245662432194905
36250 5.3413740491923666909 6.2652764555927591417 6.3027673836233057969 17.909417888408430741
36300 5.3037152696278830888 6.219539018116507556 6.3809289366737660387 17.90418322441815846
36350 5.2328571242016295173 6.2002309290602344305 6.4085691662302499694 17.841657219492109476
36400 5.2299701912744733789 6.2868093153806636764 6.4465680602521793219 17.963347566907316377
36450 5.1426338698520677184 6.209387460908760481 6.3731254397107477416 17.725146770471578606
36500 5.1684176380621389413 6.2279579839645160533 6.4228232717391566808 17.819198893765808123
36550 5.1749471204975634464 6.2295990331602553169 6.4533723602146633169 17.857918513872480304
36600 5.2301479022406773822 6.2256628472625541448 6.5402809179271175211 17.996091667430352601
36650 5.2156182234312904455 6.1968579470399820508 6.5003957544249741929 17.912871924896247577
36700 5.2230217762689665761 6.1827884781335677999 6.4212238745247338656 17.827034128927270018
36750 5.3199881961828054955 6.1798267609716139859 6.3521793518744145146 17.85199430902883222
36800 5.273733520609472869 6.1687533055905143797 6.3307044577732511925 17.773191283973236665
36850 5.4001001159399715235 6.0560779411102672043 6.4187139490676825559 17.874892006117924836
36900 5.5696477896796254825 6.1773077876344810733 6.438932122131688196 18.185887699445792975
36950 5.7219457351471456619 6.2125570860471999168 6.5664080537481597233 18.500910874942505302
37000 5.7109672002149212133 6.3152680292262717288 6.5521306936431367163 18.578365923084330547
37050 5.6729677738415809074 6.2780636451583307078 6.6387198086635503813 18.589751227663466437
37100 5.5772865516875853586 6.205357721226532064 6.5754671826647799193 18.358111455578896454
37150 5.6058457344824272894 6.177054194897478645 6.5662758571668957686 18.349175786546801703
37200 5.5886285392557759621 6.1161396974911408364 6.5875768906829499372 18.292345127429868512
37250 5.4982613749302879924 6.2114382487775134933 6.5855129748775791398 18.295212598585376185
37300 5.4952489072009971238 6.1568187134203613553 6.5024247454737533758 18.15449236609510919
37350 5.4596872358072143783 6.114478114732854408 6.4703987193992302807 18.044564069939298179
37400 5.4298522139070497516 6.1134596637933631413 6.3495570864873185357 17.892868964187734093
37450 5.4105533336571340897 6.0515419835063104514 6.269661023980023451 17.731756341143466216
37500 5.4087156828178741819 5.9820283847243578279 6.2316051439387756261 17.622349211481008524
37550 5.3746399527018580144 6.0052894849455169535 6.2969305074237418296 17.676859945071115021
37600 5.3618446759182933903 5.9615530713998436951 6.2813494737182278271 17.604747221036365801
37650 5.3851862629328914878 5.8933379125881559801 6.2461782110960539782 17.524702386617100558
37700 5.3452485375809244417 5.9493372811850813164 6.3203149046415472156 17.61490072340755475
37750 5.3656288309468811448 5.8692030849211080934 6.3918763161654599259 17.62670823203345094
37800 5.3839159052898812874 5.9523370673640307871 6.4908034767559534828 17.827056449409862893
37850 5.3451879744345003331 5.9752448975714091972 6.5086989097518221925 17.829131781757730835
37900 5.3052145889272344093 5.9691274240813969598 6.5556527169521743303 17.829994729960805699
37950 5.3488463007696980256 5.9753824393825540895 6.549278974976540546 17.873507715128791773
38000 5.3579857313257264195 6.0259096179027640261 6.537300337772048664 17.921195687000537333
38050 5.3772429500006850844 5.9334597279110337098 6.5766929057549115001 17.887395583666631182
38100 5.3242657697469324418 5.9442834544994296309 6.4463328744914525359 17.71488209873781372
38150 5.3098785698620991624 5.9241918830557063202 6.4274303180304031002 17.661500770948208583
38200 5.2179147646569719043 5.8697325154791215596 6.3937776190220265704 17.481424899158124475
38250 5.1899463454654135575 5.8263812210849703632 6.3286997642235700567 17.345027330773955754
38300 5.1847669022793461124 5.8444247880416630991 6.3042702215920956021 17.333461911913104814
38350 5.1903041054077103666 5.7878359655316238275 6.2584915596255283887 17.236631630564865247
38400 5.2666716524235681618 5.6917815060452712217 6.2401466925971007527 17.198599851065942801
38450 5.2596669979916876869 5.8376502940240646566 6.2578045762566878452 17.355121868272437524
38500 5.3437798485917626934 5.9116953136139462899 6.4335341927131066697 17.689009354918823647
38550 5.42813751177210424 5.9655237320868428341 6.4774807060110415335 17.871141949869983279
38600 5.4831987921713265521 5.9421068023639058708 6.5021196330078465664 17.927425227543078989
38650 5.3557187007752684593 5.9709806548659116743 6.5923304618644440467 17.919029817505627733
38700 5.3354968339852311132 5.92746152161170059 6.4504657958225983805 17.713424151419534525
38750 5.3013390107807314422 5.9941665428512331815 6.5349126639956169882 17.830418217627578059
38800 5.3976455519405721617 6.0698380715708761812 6.5170476094252496324 17.984531232936699752
38850 5.3199006867985598745 6.0148785067374657132 6.6201083685518984367 17.954887562087922248
38900 5.2840870155509076511 6.0348699429109622372 6.7024554929801318792 18.021412451442003544
38950 5.21100064709570443 6.1172940358484533263 6.6756434176117052104 18.003938100555863855
39000 5.3441111449554066226 6.0229845746199002221 6.7316144641030710716 18.098710183678377916
39050 5.2860541944679360071 5.9715637846469338257 6.668326406914496296 17.925944386029364352
39100 5.1971540541061482799 5.9082917514107231582 6.5651278830262311814 17.670573688543100843
39150 5.2276882950830287911 5.8761408150683713814 6.4674429626989837772 17.571272072850387502
39200 5.2547561102695770074 5.8268313751752476293 6.4012999532049157381 17.482887438649736822
39250 5.2320255010356433445 5.8448837430756270805 6.328686567120254125 17.405595811231520997
39300 5.3366590583769015765 5.9600996491158690915 6.3391643810118347702 17.63592308850460455
39350 5.3629925940060285683 5.9285254730888832242 6.3271918564523881301 17.618709923547292817
39400 5.397934516099782698 5.940917706418904487 6.2283314687087658612 17.567183691227452158
39450 5.4655784001245368842 5.8555095603651219349 6.1445735997938824013 17.465661560283539444
39500 5.4092616306189214015 5.7962433482965973752 6.2315173468311986227 17.437022325746720952
39550 5.5540323225101557725 5.8291798041666655905 6.275201804943481676 17.658413931620302151
39600 5.5538265998494482645 5.7928011876635157051 6.3265715522028962425 17.673199339715864653
39650 5.5464150524751758553 5.7964245796513740316 6.3268115946549672302 17.669651226781521558
39700 5.5486200567139691842 5.8367436495246716177 6.211550911404255082 17.596914617642898548
39750 5.5170028366349361804 5.9746552024583241547 6.2352295537928688063 17.726887592886132694
39800 5.6026499936320748319 6.0657879412026272092 6.3769379551326537126 18.045375889967349536
39850 5.7126930114924858728 6.0434078938671014214 6.4024825295509293355 18.158583434910518406
39900 5.8458339585984093745 6.0928033874532054881 6.5206768435161093223 18.459314189567720632
39950 5.8922926724850333002 6.1690402249872740015 6.476326365056703338 18.537659262529015081
40000 5.8694632652189149269 6.1616585103998282591 6.4296808945927574896 18.460802670211499787
40050 5.7918695910131372528 6.1565566718181132799 6.2688798215799552693 18.217306084411202249
40100 5.766459406051292369 6.1336432714511479602 6.3004652749728489169 18.200567952475292799
40150 5.7680111062797809751 6.1128550485201165188 6.2475612723027067474 18.128427427102604241
40200 5.8864310003881827882 6.1677486089187807394 6.2753107703596251454 18.329490379666587785
40250 5.8611011018948948603 6.1763121275256827047 6.2298150156992893045 18.26722824511986687
40300 5.8318665846827739685 6.2012941560904311089 6.2119153871091894459 18.245076127882398964
40350 5.8468282042702997003 6.1643456036793535802 6.2593110227201504969 18.270484830669801113
40400 5.920496562768619242 6.2563675967684009294 6.2133994092205568904 18.390263568757575285
40450 5.8727910379164525168 6.2193800000171188813 6.3516575300550233152 18.443828567988592937
40500 5.8484338112863669679 6.1540589807215164697 6.4706000011988367149 18.473092793206717488
40550 5.907263842124251596 6.1769153085772776635 6.5879134625078004106 18.672092613209326117
40600 5.8748206563101268429 6.1653111648027687508 6.5374201956091599897 18.577552016722055583
40650 5.7863800718466347206 6.0807598255221098071 6.5399622069868597052 18.407102104355601568
40700 5.8500222120070359821 6.0795682426584738423 6.5861983545165587728 18.515788809182069485
40750 5.8602419014421434085 6.1204634449129358131 6.5602756919502969168 18.540981038305378803
40800 5.890742918388131244 6.2068114443026543015 6.5604868746898583609 18.658041237380643906
40850 5.9311963560816929331 6.4071344651079202848 6.5897428976045153703 18.928073718794124147
40900 5.9759539807086667906 6.5328325796928794489 6.7107694653087204273 19.219556025710268443
40950 6.1019317061645974576 6.5618605183580713813 6.7320951685307210965 19.395887393053385495
41000 6.0507645244127372663 6.4808252624638660322 6.6889115556805851526 19.220501342557184898
41050 6.0224711089872142722 6.4376032781796856952 6.5478804413980586929 19.00795482856495866
41100 6.0093915839780818189 6.367994100727794482 6.5487664841465553778 18.92615216885243612
41150 6.0587225128460096002 6.4086916939521119119 6.5739535205050749767 19.041367727303196489
41200 6.121908474051714677 6.3638432996458265123 6.5631825318597929453 19.04893430555733147
41250 6.1100067035921030723 6.3760204575374208602 6.6128883863276506361 19.098915547457178121
41300 6.02539305015936133 6.3801560724905641564 6.6455968067319286519 19.051145929381849697
