# step time temp etotal ke pe enthalpy density lx ly lz vol pxx pyy pzz press
32800 16.399999999999998579 302.49179127560705638 -1705.3304874062014278 692.48299889420684394 -2397.8134863004083854 -2149.9369852062445716 1.0054583088855044704 19.698097991010193653 19.698097991010193653 19.698097991010193653 7643.1587617889754256 -495.50323583729073107 -3810.9960973676115827 -7659.4811480304415454 -3988.6601604117818169
32900 16.449999999999999289 306.89510824237333964 -1688.2138045405217781 702.56334562153290335 -2390.7771501620545678 -1523.8874882654688463 1.0010740267324602648 19.726812567095780793 19.726812567095780793 19.726812567095780793 7676.6325745714048026 515.33878991272604253 2397.9858184143390645 1490.0104244421049771 1467.7783442563904828
33000 16.5 302.0903370488483688 -1683.8218544839073729 691.56396494061664271 -2375.3858194245240156 -1963.2358979448631544 0.99453954849770631608 19.769922345085515047 19.769922345085515047 19.769922345085515047 7727.0707784120786528 375.35892541497753427 -4347.9715527439966536 -3465.7732649234308155 -2479.4619640841483488
33100 16.550000000000000711 293.41864425015495499 -1694.3419745181731741 671.71218711416565839 -2366.0541616323389462 -1562.8812942125161953 0.98917030640318615031 19.805628368916533333 19.805628368916533333 19.805628368916533333 7769.0135191334893534 1671.349961564347268 1324.4265148883553138 484.99381485166327366 1160.2567637681220276
33200 16.600000000000001421 285.62774143381636804 -1668.0847315192927454 653.87676842858593318 -2321.9614999478785649 -1914.854580000137048 0.9888469407958794255 19.807787031629253249 19.807787031629253249 19.807787031629253249 7771.5540860009650714 -256.6325338607549611 -3419.4803599245228725 -2855.6375873447659615 -2177.2501603766800145
33300 16.649999999999998579 304.79086692543967274 -1629.0055287446070906 697.74618568670450713 -2326.7517144313114841 -1458.5834411080234077 0.99551061750317959564 19.763492075673418924 19.763492075673418924 19.763492075673418924 7719.5334213974128943 -1179.7424119389877433 5116.6997096766845061 604.34272352043035426 1513.7666737527094938
33400 16.699999999999999289 281.57296418535605653 -1643.3850228210744717 644.59432047513553243 -2287.9793432962101178 -1647.8466845387140438 1.0090440078006321922 19.674737503926294835 19.674737503926294835 19.674737503926294835 7615.9983348220366679 1432.1967932031459441 -1964.5242875933711275 411.81969273566943457 -40.169267218184913304
33500 16.75 309.97472747059254061 -1664.4855283298943505 709.61340125979131699 -2374.0989295896856675 -1499.0372047192045102 1.0236814735908943419 19.580511598955549601 19.580511598955549601 19.580511598955549601 7507.0983322718266209 103.80795327094625691 2122.7475606962839265 2306.9654866664254769 1511.1736668778858075
33600 16.800000000000000711 295.92152657881928235 -1693.1604764938715562 677.44194081598971025 -2370.6024173098612664 -1862.6854293626229264 1.0292797865145812963 19.544947192802865743 19.544947192802865743 19.544947192802865743 7466.2667856276821112 -1869.65519322191426 -2903.2750828750677101 102.2999644922950182 -1556.8767705348966501
33700 16.850000000000001421 290.80259359918119344 -1698.0079576237335459 665.72336145907581795 -2363.7313190828094775 -1496.7967361702467315 1.0257457494183632729 19.567367756546726554 19.567367756546726554 19.567367756546726554 7491.9905712788849996 3191.7647138213469589 3129.9855361799423008 -797.15659067245530878 1841.5312197762787036
33800 16.899999999999998579 298.31651847983329162 -1692.0688413105688142 682.92470504885591254 -2374.9935463594247267 -1582.4211931197676222 1.0182903947613992646 19.615005472577994539 19.615005472577994539 19.615005472577994539 7546.842750070771217 3080.6854237612446923 -720.45806516855463997 628.45242204153771581 996.22659354474353677
33900 16.949999999999999289 292.36768610174681271 -1690.4369562872325332 669.30626843699110395 -2359.7432247242236372 -1937.0454128006904284 1.0114186618061420386 19.659327694560879252 19.659327694560879252 19.659327694560879252 7598.1171530377832823 -2235.0315383319825742 -1121.0298100702475494 -3320.4154608413587084 -2225.4922697478632472
34000 17 318.88400662598746749 -1647.3262448692512407 730.00907653248771112 -2377.3353214017388382 -1533.9557059772903358 1.0084067490658645827 19.678881089232199031 19.678881089232199031 19.678881089232199031 7620.8112354371296533 1230.1073401546450441 1123.2515570832852063 706.80277821592414966 1020.0538918179518078
34100 17.050000000000000711 324.2633176015058325 -1617.5845480936018248 742.32372937183527029 -2359.9082774654370951 -1755.9345257545537606 1.0107130611278292154 19.663901497852712907 19.663901497852712907 19.663901497852712907 7603.4215631847173427 -295.30690779018749481 -2656.6178706417717876 -791.03696767045812521 -1247.653915367472564
34200 17.100000000000001421 301.83064566566019948 -1665.4171907989816646 690.9694632946089996 -2356.3866540935905505 -1790.3698134238507009 1.0151198720448570967 19.635405423513219603 19.635405423513219603 19.635405423513219603 7570.4137952608043634 -1220.2913520380802765 -2880.334987118477784 705.38130426401983186 -1131.7483449641792959
34300 17.150000000000002132 296.56354244623537397 -1688.5436630862600396 678.91168342067703634 -2367.4553465069370759 -1529.2164176041574137 1.0170935772897842231 19.622696138039529501 19.622696138039529501 19.622696138039529501 7555.7231456022072962 4303.35010869974667 1682.3537627290938872 -1648.0052242586732518 1445.8995490567233446
34400 17.199999999999999289 312.80239222039045899 -1705.3510775951622236 716.08666705503867433 -2421.4377446502007842 -1661.6525531451029565 1.0169929091639469121 19.623343574500331954 19.623343574500331954 19.623343574500331954 7556.4710569018434398 -831.83496327008333537 710.11641201955285396 1311.297074141536541 396.52617429700137563
34500 17.25 295.86966565036334487 -1734.5305477124006757 677.32321755705049782 -2411.8537652694512872 -1878.548023820602566 1.0167590190779742798 19.624848143935732736 19.624848143935732736 19.624848143935732736 7558.209309164163642 1507.4746876927324593 -3020.5763395193557699 -2406.4974218851170917 -1306.5330245705797552
34600 17.300000000000000711 292.7015784581249136 -1747.2126930516574248 670.07063556007085481 -2417.2833286117283933 -1481.4859227180113521 1.0155219106111998961 19.632813904759597534 19.632813904759597534 19.632813904759597534 7567.4167173277091933 -1247.5772237894698264 4480.4072210062795421 3990.4262917330147502 2407.7520963166084584
34700 17.350000000000001421 303.9226962296601755 -1717.3783484896744085 695.75871540055152309 -2413.1370638902258179 -1883.9566976356372834 1.0170361310125073384 19.62306558726087502 19.62306558726087502 19.62306558726087502 7556.1499231311599942 3604.6606598103876422 -4048.9848658472456009 -4090.5302464759765826 -1511.618150837611438
34800 17.400000000000002132 308.55232021398410325 -1680.5737366708112859 706.35713821030037707 -2386.9308748811117766 -1668.816115692544372 1.0180050171744559062 19.616838194372114401 19.616838194372114401 19.616838194372114401 7548.9583582816549097 -1019.5298141737180231 -237.59067986234478553 1577.5096376982687616 106.79638122073565398
34900 17.449999999999999289 303.78973443931090515 -1687.6134042870173744 695.45433101071034798 -2383.0677352977277224 -1693.4395135820132055 1.0123489257597295676 19.65330409007451351 19.65330409007451351 19.65330409007451351 7591.1351191532721714 634.82100278582458941 -981.89651963282938141 189.19909637597172036 -52.625473490344681693
35000 17.5 292.9184626616382161 -1718.0728985211344479 670.56714035125321516 -2388.6400388723877768 -1551.6806927979291686 1.0025571743590071527 19.717080049923517038 19.717080049923517038 19.717080049923517038 7665.2760358382120103 587.88949181887971918 240.90302354935744233 3636.506488131963124 1488.4330011667341296
35100 17.550000000000000711 280.13323648729527804 -1759.4647179249743658 641.29840639515373368 -2400.7631243201280995 -1926.0431581434954751 0.99539695719911114313 19.764244284464233203 19.764244284464233203 19.764244284464233203 7720.4148833203134927 755.46657307781720192 -2080.1426624831478875 -3113.6940467513845761 -1479.4567120522385721
35200 17.600000000000001421 287.33967807993644783 -1781.7698272078046102 657.79584014164936434 -2439.5656673494540883 -1965.4161559192243658 0.99556877595130521819 19.763107224842734411 19.763107224842734411 19.763107224842734411 7719.0824670335468909 -3782.7805273601061344 -254.76618668062189954 -856.43041371638639703 -1631.325709252371098
35300 17.650000000000002132 303.81406863687737996 -1747.4017112646110945 695.51003836738084374 -2442.9117496319918246 -1858.7157964893881399 1.0002573014191360468 19.73218018736564261 19.73218018736564261 19.73218018736564261 7682.9006619283754844 -912.14397237803791541 -1527.0321511078691401 -541.19446578660165414 -993.45686309083725973
35400 17.699999999999999289 309.77058860226679826 -1704.9678002037037459 709.14607388164017721 -2414.1138740853439231 -1407.1259346993820145 1.0071687844984376081 19.686940573487316186 19.686940573487316186 19.686940573487316186 7630.1783786903015425 2729.9806075815490658 2239.2755897311067201 3060.390145678857607 2676.5487809971718889
35500 17.75 295.28387343684613597 -1710.8465262570607592 675.98218563339185039 -2386.8287118904527233 -1827.7804954660566636 1.0094327524402078033 19.672211520639237392 19.672211520639237392 19.672211520639237392 7613.0653226718768565 -914.2183757939244515 -2800.035796480648969 554.69494541153596856 -1053.1864089543457794
35600 17.800000000000000711 310.25166306912933578 -1727.8988420821360705 710.24737943475804514 -2438.146221516894002 -1406.2157087107018469 1.0061390041403694973 19.693654792241986229 19.693654792241986229 19.693654792241986229 7637.9878441723030846 4425.167045508155752 2841.0375650137339107 1397.3215841455928512 2887.8420648891601559
35700 17.850000000000001421 293.83069040829741425 -1747.2977333510134486 672.65546877503345513 -2419.9532021260470174 -2042.5207082702686421 1.002663720423739635 19.716381626427327944 19.716381626427327944 19.716381626427327944 7664.461500535828236 -486.33363021570778528 -3559.5209773781148215 -3877.5871607741969456 -2641.1472561226742073
35800 17.900000000000002132 279.64642782836256174 -1797.7207986797207013 640.183973773349976 -2437.9047724530705636 -1885.9643853517977732 1.0027737459936856279 19.715660498163888548 19.715660498163888548 19.715660498163888548 7663.6205463841088203 -1369.481634173843986 -2703.311417589031862 1704.177786146281278 -789.53842187219731841
35900 17.949999999999999289 280.65684614344939973 -1806.771048993075965 642.49708614581584243 -2449.2681351388919211 -1769.7883671592223891 1.0058758241531917665 19.695372208954147197 19.695372208954147197 19.695372208954147197 7639.9862673321276816 1647.9251295266531088 -609.16744750738109815 -43.005679176155474863 331.91733428103998449
36000 18 291.49029781137403461 -1764.852053769336635 667.29769666071297252 -2432.1497504300496075 -1805.54078097486763 1.0128633185043973697 19.649976484484380279 19.649976484484380279 19.649976484484380279 7587.2798854235588806 -368.30730924892299072 -663.63323077608379208 -71.206401296069671503 -367.71564710702512002
36100 18.050000000000000711 295.77928261455156189 -1750.7392254372825846 677.11630709702058084 -2427.8555325343031654 -1829.1524773501155323 1.0156089914782897576 19.632252766454755033 19.632252766454755033 19.632252766454755033 7566.7678680019307649 2720.4912289392959792 -194.95661759352833542 -4657.2264350352497786 -710.56394122982771933
36200 18.100000000000001421 306.58440098352969017 -1753.3502711024580094 701.8520552639502057 -2455.2023263664082151 -1751.642082732955032 1.0078323817995846756 19.682618734112331538 19.682618734112331538 19.682618734112331538 7625.1543629206062178 1696.0914489737119766 -3189.6985752600949127 1539.6892500481587831 15.360707920592467701
36300 18.150000000000002132 299.64444540721660815 -1754.7550458946914205 685.96467785971776721 -2440.7197237544091877 -1623.2254607217598732 0.99346105122423244982 19.777073806919297283 19.777073806919297283 19.777073806919297283 7735.4592549972330744 -123.15640697787976876 1985.5136250438445131 1635.3440367454293209 1165.90041827046457
36400 18.199999999999999289 291.81055806416526366 -1697.0742578558033529 668.03085632545719363 -2365.1051141812604328 -2145.5573777069344032 0.98467993870405723378 19.835688799211766309 19.835688799211766309 19.835688799211766309 7804.4420131945407775 424.21151708474201314 -5296.7894830394143355 -6948.2965938627075957 -3940.2915199391259193
36500 18.25 298.64786243093817575 -1676.2286412945545635 683.68323820428133786 -2359.9118794988357877 -1739.1966440413566488 0.98745053855240871865 19.817119688175836245 19.817119688175836245 19.817119688175836245 7782.5442218480275187 408.96417162834381998 116.9636403974947001 -2190.2740801561094486 -554.78208937675731249
36600 18.300000000000000711 293.9808429925146811 -1695.2392390364639141 672.9992073980619125 -2368.2384464345259403 -1612.9008744059424316 0.99967351764584200247 19.736020469483843698 19.736020469483843698 19.736020469483843698 7687.3872794680955849 -308.33406984048502864 944.7373358953642537 1566.8724183194706256 734.42522812478341621
36700 18.350000000000001421 286.94812164150175704 -1729.7334302662770824 656.89946481992512872 -2386.6328950862020974 -1943.7307767672696173 1.0138342192493956517 19.643701865559215491 19.643701865559215491 19.643701865559215491 7580.0139088433634242 -828.52177747677251318 -3017.1797861128479781 -1961.7253251630995692 -1935.8089629175740356
36800 18.400000000000002132 291.66308730721419806 -1745.7875561040832508 667.69325710799728313 -2413.4808132120806476 -1506.7198618073070975 1.0251430619203965033 19.57120159465461029 19.57120159465461029 19.57120159465461029 7496.3951555948870009 -432.55275706714286343 3431.9977627542471055 3560.7052540280724315 2186.7167532383932667
36900 18.449999999999999289 301.51367733498761936 -1745.3338853601578649 690.24383970246776698 -2435.5777250626256318 -1610.5429694995175396 1.0281320142339300805 19.552217596993788362 19.552217596993788362 19.552217596993788362 7474.6018767812020087 1785.7749624645223321 1620.4414001692002785 303.30540561162740687 1236.5072560817832255
37000 18.5 296.24927472349497748 -1748.4358929270101726 678.19224222797163293 -2426.6281351549819192 -1679.7084059658359365 1.0222598829370443951 19.589583844905860133 19.589583844905860133 19.589583844905860133 7517.5379680286641815 276.53496051753575102 -954.11522970531859755 2558.196583160323371 626.87210465751286392
37100 18.550000000000000711 290.07351056455979688 -1747.1231991772001493 664.05429928674891471 -2411.1774984639491777 -1794.0650818055978561 1.0145385710986867256 19.639154878615883604 19.639154878615883604 19.639154878615883604 7574.7514210814970284 -242.29357684512959281 620.94775046517463579 -1653.4407547296727898 -424.92886036987596299
37200 18.600000000000001421 307.77446083713124381 -1700.0220250741786003 704.57641420542893229 -2404.5984392796076463 -2128.9883602068548498 1.0086710851454363524 19.677161898895327852 19.677161898895327852 19.677161898895327852 7618.8140974257412381 -4892.7413604753846812 -4276.6983683387734345 -2412.4972940401189589 -3860.6456742847585701
37300 18.650000000000002132 309.03758210058811073 -1675.403373288720104 707.46802986480622621 -2382.8714031535264439 -1419.9441283935300362 1.0052808381511890712 19.699257080121114427 19.699257080121114427 19.699257080121114427 7644.5080732912592794 3557.4398225014729178 249.50251343914342783 3067.1829910087130884 2291.3751089831098398
37400 18.699999999999999289 302.79904009123595188 -1703.109072947698678 693.18637196874931306 -2396.2954449164481048 -1883.5738533601045219 1.005251730958982348 19.699447209787280144 19.699447209787280144 19.699447209787280144 7644.729420998470232 -2058.1675291091246436 -1331.9699824242932209 -1465.8292368301351871 -1618.6555827878510172
37500 18.75 303.1411878174713479 -1715.8741016929388934 693.96963779731675004 -2409.8437394902557571 -1780.6463513382332167 1.0128675042660295613 19.649949416044002248 19.649949416044002248 19.649949416044002248 7587.2485303401881538 -1337.7521244022304927 -1859.4321566879430065 1441.0810732927816389 -585.36773593246391556
37600 18.800000000000000711 297.22430289690726113 -1726.5924931664103497 680.42433728973719553 -2407.0168304561475452 -1623.4663782179488862 1.0249979713396477621 19.572124999094306474 19.572124999094306474 19.572124999094306474 7497.4562858186127414 2650.1549871906349836 -604.55457101977947332 783.83691999564814523 943.14577872216761989
37700 18.850000000000001421 296.13950636828866436 -1746.0555900161543832 677.94095369059880341 -2423.9965437067530729 -1859.2257585747729536 1.0324595726585645838 19.524861607675145336 19.524861607675145336 19.524861607675145336 7443.2720531452378054 -4298.3176186125856475 141.08032506440162024 1029.6212284864725461 -1042.5386883539035807
37800 18.900000000000002132 295.23739231478117517 -1775.7224831334888222 675.87577816142777465 -2451.5982612949164832 -1628.4611265565711165 1.0319535181900489906 19.52805265217575581 19.52805265217575581 19.52805265217575581 7446.9221216962687322 4620.7445004701612561 -19.5657042618007182 -533.39979454113927204 1355.9263338890741579
37900 18.949999999999999289 294.45629450116939552 -1807.5056629925129528 674.08764052596131933 -2481.5933035184743858 -1803.2181600537155646 1.0275963522347888457 19.555614378433261891 19.555614378433261891 19.555614378433261891 7478.4982123174186199 482.91761603196226815 144.61067459325829532 -509.59527554327496546 39.311005027315346183
38000 19 287.63769497045331036 -1807.0372428213827334 658.47807891975298844 -2465.5153217411357218 -2070.4999559239968221 1.0237401387536859687 19.580137573100230952 19.580137573100230952 19.580137573100230952 7506.6681399514473014 -4439.1313358078741658 -3386.4738530738791269 605.93583135391816086 -2406.556452509277733
38100 19.050000000000000711 314.60963144333391028 -1758.1703708979259773 720.2239113470097891 -2478.3942822449357664 -1360.1381720098647747 1.0216496032038286934 19.593483664146035039 19.593483664146035039 19.593483664146035039 7522.0285497811391906 5281.9136236893464229 4872.3480270798809215 730.74236753373747888 3628.3346727676557748
38200 19.100000000000001421 299.9808050841666045 -1740.5399256064183646 686.73469332631668749 -2427.2746189327349384 -1871.3971698610475869 1.020759517244330894 19.599177077650615786 19.599177077650615786 19.599177077650615786 7528.587638269654235 -665.09807885164991603 -1907.9523273750662611 -1002.3906702100410939 -1191.8136921455859465
38300 19.150000000000002132 299.08912386715644516 -1740.6683289122038332 684.69340129452655219 -2425.361730206730499 -1960.1284725498089756 1.0198421776360411251 19.605051749184831067 19.605051749184831067 19.605051749184831067 7535.3595406154418015 -2730.3174471815600555 -1279.9161643161571646 -1980.7350173225647723 -1996.9895429400942248
38400 19.199999999999999289 294.25162906453903133 -1748.1992631378625447 673.61910769493761109 -2421.8183708328001558 -1514.2141044888219312 1.0199065842157595263 19.604639057497067256 19.604639057497067256 19.604639057497067256 7534.8836865102994125 4120.4960996798199631 -131.68386227109644437 2399.0732813067720599 2129.2951729051656002
38500 19.25 288.74129834492134705 -1750.9117285504908068 661.00451631866098978 -2411.9162448691517966 -1683.7623593785326648 1.0255112989377186405 19.568858794634550691 19.568858794634550691 19.568858794634550691 7493.7033761911661713 3869.8526317497685341 461.60384015143108627 -2488.1786233277680367 614.42594952447689138
38600 19.300000000000000711 289.74043059385138577 -1741.4648048843391734 663.29179192740832605 -2404.7565968117473858 -1888.4166387160723843 1.0316449872137065658 19.52999919021230113 19.52999919021230113 19.52999919021230113 7449.1492503901799864 -2919.500396209624796 141.5411707620893651 -1280.0562559811114625 -1352.671827142882421
38700 19.350000000000001421 298.77367946086241091 -1729.168000686994219 683.97126636473637973 -2413.1392670517307124 -1220.7618230613277319 1.0332256045354888396 19.52003518056999809 19.52003518056999809 19.52003518056999809 7437.7536226724541848 8703.2298130211966054 251.82807802835313282 5105.8834406457044679 4686.9804438984183435
38800 19.400000000000002132 303.65916546314252855 -1705.4553282562510503 695.15542439972978173 -2400.6107526559808321 -1946.8800296915273975 1.0275403501892665936 19.555969639262791304 19.555969639262791304 19.555969639262791304 7478.9057984499240774 -4115.5410886175068299 91.226520497801828924 -2616.0053792298631379 -2213.439982449855961
38900 19.449999999999999289 298.39195243168791194 -1700.2395366924247355 683.09739313727789067 -2383.3369298297025125 -1468.3180912845346029 1.0167107363937217812 19.6251587945182564 19.6251587945182564 19.6251587945182564 7558.5682417696016273 3882.3840537107871569 1427.22218074136822 1002.0993984674116746 2103.9018776398556838
39000 19.5 297.00736740372269651 -1723.568991451552165 679.92771508305327188 -2403.4967065346054369 -2081.0252960371140034 1.0056079700971560786 19.697120742234226043 19.697120742234226043 19.697120742234226043 7642.0212564835774174 -5513.7748628373865358 -464.18903106137832992 -3643.9194068292181328 -3207.2944335759939349
39100 19.550000000000000711 288.4879072572261407 -1750.6713911124152219 660.4244377004602029 -2411.0958288128754248 -1789.8114830847425765 0.99966538186860887105 19.736074009876233504 19.736074009876233504 19.736074009876233504 7687.4498432734881135 -1054.4592765874517681 -3802.3291941150637285 3809.4551712813745326 -349.11109980704674172
39200 19.600000000000001421 290.76076185152265907 -1739.924292861623826 665.6275976238146086 -2405.5518904854384346 -1709.3041117290595139 1.0004063266141940414 19.731200339494510132 19.731200339494510132 19.731200339494510132 7681.756181191601172 -535.74286303856797531 -1084.0418678794314928 2439.7446090042976721 273.31995936209887077
39300 19.650000000000002132 311.20682428818946619 -1706.4723410657106797 712.43399383051712448 -2418.9063348962276905 -1821.7842086772780021 1.0040844369585781859 19.707078089061784709 19.707078089061784709 19.707078089061784709 7653.616767977847303 -1122.0415857976561256 1146.3343141353529973 -3123.5145338622164672 -1033.0739351748388799
39400 19.699999999999999289 299.47754449186197689 -1693.2049621026521891 685.5825979166701245 -2378.7875600193224273 -1429.1890866516398546 1.0026152392213920628 19.716699414828166681 19.716699414828166681 19.716699414828166681 7664.8321136028889669 2016.1050965666070169 607.35890928058870486 4462.0728380917862523 2361.8456146463267942
39500 19.75 284.0225106572452205 -1736.4433094712671846 650.20197442049175152 -2386.6452838917589361 -1846.3194314846973612 0.99407453410208923561 19.773004563788525445 19.773004563788525445 19.773004563788525445 7730.6853958523688561 -1034.0320067623513296 1458.4409439542930613 -3348.0946702252499563 -974.56191101110323416
39600 19.800000000000000711 293.0379963650927948 -1749.3966489527228987 670.84078433044385292 -2420.2374332831668653 -1901.9935825075660887 0.9888847927627333334 19.807534298021252539 19.807534298021252539 19.807534298021252539 7771.2566108958571931 -989.87762522674881893 -2660.8036711784120598 -388.56115495550005789 -1346.414150453553475
39700 19.850000000000001421 292.74977823649595621 -1716.4893855277603052 670.18097748681088888 -2386.6703630145711941 -1684.8041655059528239 0.993480478105122633 19.776944896699113485 19.776944896699113485 19.776944896699113485 7735.3079929957229979 -1930.009572067455565 2380.4832292348487499 392.13221623372248814 280.86862446703878504
39800 19.900000000000002132 305.39531237539262065 -1688.5893053545350995 699.12991975792101584 -2387.7192251124561153 -2033.2796284142780223 1.0036980955428755902 19.70960630075304465 19.70960630075304465 19.70960630075304465 7656.5627824721632351 -476.6294708508684721 -4618.9979858284832517 -4165.0041568238302716 -3086.8772045010591683
39900 19.949999999999999289 295.41410219298842321 -1688.3906508136740285 676.28031339155472779 -2364.6709642052287563 -1498.0432184475387203 1.0142490501028946781 19.641023389687376266 19.641023389687376266 19.641023389687376266 7576.9136607938135057 299.5507054203362145 3501.9283351582316755 1366.2537544516642356 1722.5775983434111822
40000 20 293.95747987175985827 -1700.3108312540723546 672.94572309075033445 -2373.256554344822689 -1685.536568559950183 1.0184227417567792706 19.614155760111728455 19.614155760111728455 19.614155760111728455 7545.8620159201818751 1313.9701104968880827 1359.186500954192752 -2270.4003298258935502 134.25209387506248504
40100 20.050000000000000711 291.52571958350222303 -1725.6884944968126092 667.37878638181268798 -2393.0672808786252972 -1612.6057985896832179 1.0134761697280569859 19.64601489147520752 19.64601489147520752 19.64601489147520752 7582.691840927872363 2585.1633960212070633 -1825.7177979867044542 2308.2913158251117238 1022.5789712865379215
40200 20.100000000000001421 277.94743185494866111 -1773.7068548730978819 636.29452665209942097 -2410.0013815251973028 -1707.8947368014842141 1.004377378202427229 19.705161950949552363 19.705161950949552363 19.705161950949552363 7651.3844795326722306 636.66581883335391012 -409.02119928549331007 1541.695021938443233 589.77988049543557736
40300 20.150000000000002132 294.5670447124911675 -1748.4851676394932838 674.34117678934501328 -2422.8263444288381834 -2078.2295480438015147 0.99908962514479238148 19.739864459011066344 19.739864459011066344 19.739864459011066344 7691.8799772923712226 -1780.9905758771753881 -3183.085909357773744 -3854.3331569704096182 -2939.469880735120114
40400 20.199999999999999289 285.50487757465151617 -1716.0204353272399658 653.59550085007936104 -2369.6159361773193268 -1772.303945881087202 0.99992796379960680042 19.734346288711542172 19.734346288711542172 19.734346288711542172 7685.4311124274918257 -1864.0647890492502938 -815.82084583980986281 1173.4231920447432458 -502.15414761477211414
40500 20.25 292.96843149385000515 -1695.3163168639725882 670.68153210593629865 -2365.9978489699087731 -1760.7014295299532023 1.0033053474225408497 19.712177768151907031 19.712177768151907031 19.712177768151907031 7659.5599763461559633 -575.48368723967098504 -828.14100480910610713 -352.35876677182500316 -585.32781960686668299
40600 20.300000000000000711 310.51897880511330641 -1672.4555901851952058 710.85933522279833596 -2383.3149254079935417 -1492.7203432682717903 1.0082814925251957217 19.679695943194037255 19.679695943194037255 19.679695943194037255 7621.7579516661944581 1948.354251010754524 92.530996406083133365 2810.0275258100605242 1616.9709244089660842
40700 20.350000000000001421 317.95742900150622745 -1662.1339446669292101 727.88789747700570842 -2390.0218421439349186 -1876.0867192212622285 1.0121639677478737607 19.654501134154592989 19.654501134154592989 19.654501134154592989 7592.5222869483159229 -1687.0315324054370194 -1083.7190414945725934 -3025.901216478652259 -1932.2172634595535783
40800 20.400000000000002132 293.91690034672643606 -1699.1789314112561442 672.85282592130863577 -2372.0317573325646663 -1469.0491688176409752 1.0106746040170750955 19.664150904616395366 19.664150904616395366 19.664150904616395366 7603.7108804625058838 582.33303459704598026 6042.9576829588631881 -399.52806819647099701 2075.254216453146455
40900 20.449999999999999289 290.84438798137358617 -1731.8020631417416553 665.81903975499074022 -2397.6211028967322818 -1820.6839630227573252 1.0051449940863135257 19.700144483307617804 19.700144483307617804 19.700144483307617804 7645.5412188143009189 -3208.8829726601284165 438.09562815042829698 379.39705992167353088 -797.13009486267549164
41000 20.5 286.57291261312070674 -1736.9531989194683774 656.04051300477078712 -2392.9937119242390509 -1692.9693189047231954 1.0031601160431105058 19.713128991716985183 19.713128991716985183 19.713128991716985183 7660.668880541413273 3183.271680334472876 -3518.6436653371129069 1516.4326672448275986 393.68689408072992819
41100 20.550000000000000711 283.15813141087829763 -1728.1964471157320986 648.22318375585280137 -2376.4196308715850137 -1774.4654066495968436 1.0073998126515693041 19.685435515550746999 19.685435515550746999 19.685435515550746999 7628.4285411414384726 -680.65310325119560275 -952.72814245046765791 385.71043047703989259 -415.89027174154119848
41200 20.600000000000001421 322.19448752034560357 -1666.6152840392028338 737.58763503762872915 -2404.2029190768316766 -1445.3318788926792422 1.0117922840918083249 19.656907544575688007 19.656907544575688007 19.656907544575688007 7595.3114132213095218 712.82770353971875466 1956.2040618462397106 3324.0282414577104646 1997.6866689478902117
41300 20.650000000000002132 302.84460242556485809 -1668.9424442960998931 693.29067609475441714 -2362.2331203908543102 -1418.8020651120318689 1.0084172653535226072 19.678812681870539336 19.678812681870539336 19.678812681870539336 7620.7317617451408296 221.7453865778094837 4360.7935300389981421 2169.4620188771336871 2250.6669784979808355
41400 20.699999999999999289 301.20204898743361355 -1706.7494949825781987 689.5304407313927868 -2396.2799357139710992 -1871.4544178070000271 0.99888329864649516576 19.74122350222877742 19.74122350222877742 19.74122350222877742 7693.4687901829138355 -160.34335475734877718 -3036.6643515694518101 -1206.8142140969866887 -1467.9406401412629748
41500 20.75 296.98190793765121498 -1721.6441165345790978 679.86943169182120528 -2401.5135482264004168 -1769.9729342408368211 0.99126258421976520818 19.791683840976219244 19.791683840976219244 19.791683840976219244 7752.6153064887721484 -1769.1448987276239677 -740.33733247112184017 1227.1418990910387947 -427.44677736923500788
41600 20.800000000000000711 284.29798592674541169 -1720.1074919021514233 650.83260951951456263 -2370.940101421665986 -1759.9145891370003483 0.98794991141948174107 19.813780180235053052 19.813780180235053052 19.813780180235053052 7778.6104278608336244 2956.1134253025920771 -679.43413849276942074 -3329.3774216983379119 -350.89937829617093712
41700 20.850000000000001421 294.24876247041481747 -1714.3542577519101542 673.61254530960025022 -2387.9668030615102907 -1955.2793793257524158 0.98718137306458497715 19.818920640567089464 19.818920640567089464 19.818920640567089464 7784.6662152011622311 -4920.1973812434462161 284.76370675610718308 -1730.8715452826188539 -2122.1017399233192009
41800 20.900000000000002132 298.64384368031659278 -1713.4824963704948004 683.67403823072004343 -2397.1565346012148439 -1671.6832712870968862 0.99078945094002335292 19.79483372450993528 19.79483372450993528 19.79483372450993528 7756.3174253426395808 1311.8184279865467943 8.7409974051872119105 -212.00244337643539438 369.51899400510001215
41900 20.949999999999999289 297.03237741877524059 -1703.9808367610212372 679.98496956309372763 -2383.9658063241149648 -1583.063662478618653 0.99925963051657828995 19.738744939043325388 19.738744939043325388 19.738744939043325388 7690.5713475075408496 2205.6045885472708505 -599.53427011945859704 1628.1883388994554025 1078.0862191090895976
42000 21 302.25347344746359113 -1680.4149974319193461 691.9374269180985948 -2372.3524243500178272 -1630.8047686985669316 1.0068428728395291127 19.689064543194174206 19.689064543194174206 19.689064543194174206 7632.6482418241121195 519.2777027250036781 407.49122444418895839 410.26167253539784951 445.67686656819648761
